ID;Name;Frequency
5269;Карина;14
5270;Аврора;14
5271;Зоя;14
5272;Самира;13
5273;Наталья;13
5274;Камила, Камилла;13
5275;Любовь;12
5276;Раяна;12
5277;Лейла;12
5278;Аиша;12
5279;Малика;12
5280;Мира;11
5281;Мелания;11
5282;Айша;11
5283;Лилия;11
5284;Марина;11
5285;Олеся, Алеся;11
5286;Владислава;10
5287;Алисия;10
5288;Агния;10
5289;Хадиджа;10
5290;Евангелина;9
5291;Каролина;9
5292;Лия;9
5293;Антонина;9
5294;Регина;9
5295;Мелисса;9
5296;Жасмин;9
5297;Теона;9
5298;Арианна;8
5299;Лидия;8
5300;Лея;8
5301;София, Софья;300
5302;Мария;216
5303;Анна;206
5304;Алиса;184
5305;Елизавета;156
5306;Виктория;150
5307;Полина;147
5308;Анастасия;146
5309;Екатерина;142
5310;Александра;136
5311;Дарья;132
5312;Ева;129
5313;Варвара;121
5314;Арина;110
5315;Василиса;107
5316;Вероника;106
5317;Милана;98
5318;Ксения;88
5319;Кира;78
5320;Валерия;71
5321;Таисия;64
5322;Ульяна;53
5323;Алёна;52
5324;Алина;49
5325;Амина;48
5326;Вера;46
5327;Кристина;45
5328;Есения;44
5329;Мирослава;44
5330;Маргарита;42
5331;Ольга;36
5332;Юлия;34
5333;Ангелина;33
5334;Стефания;31
5335;Эмилия;31
5336;Мия;29
5337;Яна;28
5338;Евгения;26
5339;Диана;26
5340;Майя;25
5341;Элина;25
5342;Амелия;22
5343;Сафия;22
5344;Алия;22
5345;Аделина;22
5346;Аиша, Айша;22
5347;Злата;21
5348;Надежда;20
5349;Дарина;20
5350;Ясмина;20
5351;Марьям;19
5352;Николь;19
5353;Милена;19
5354;Агата;19
5355;Ника;19
5356;Ариана;19
5357;Татьяна;18
5358;Зоя;18
5359;Елена;18
5360;Камилла, Камила;18
5361;Оливия;17
5362;Амира;16
5363;Лейла;15
5364;Олеся, Алеся;15
5365;Владислава;14
5366;Фатима;14
5367;Серафима;14
5368;Ярослава;13
5369;Теона;13
5370;Каролина;13
5371;Мира;12
5372;Эмма;12
5373;Аврора;12
5374;Наталия, Наталья;12
5375;Лидия;11
5376;Мила;11
5377;Аглая;11
5378;Раяна;11
5379;Нина;11
5380;Агния;10
5381;Малика;10
5382;Ирина;10
5383;Айлин;9
5384;Муслима;9
5385;Медина;9
5386;Алисия;9
5387;Эвелина;9
5388;Самира;9
5389;Мадина;9
5390;Марианна;8
5391;Пелагея;8
5392;Светлана;8
5393;Амалия;8
5394;Асия;8
5395;Карина;8
5396;Мариам;8
5397;Аниса;8
5398;Мелания;7
5399;Аделя;7
5400;Лада;7
5401;София;265
5402;Мария;261
5403;Анна;219
5404;Виктория;197
5405;Полина;183
5406;Алиса;181
5407;Елизавета;161
5408;Вероника;148
5409;Александра;144
5410;Анастасия;143
5411;Екатерина;128
5412;Ева;120
5413;Дарья;120
5414;Ксения;118
5415;Милана;112
5416;Василиса;112
5417;Арина;109
5418;Варвара;103
5419;Валерия;80
5420;Вера;77
5421;Софья;73
5422;Кира;69
5423;Ульяна;66
5424;Амина;57
5425;Маргарита;55
5426;Есения;55
5427;Кристина;52
5428;Таисия;50
5429;Мирослава;48
5430;Ольга;47
5431;Алёна;42
5432;Диана;42
5433;Алина;41
5434;Эмилия;41
5435;Ника;35
5436;Стефания;34
5437;Яна;34
5438;Юлия;33
5439;Татьяна;29
5440;Злата;28
5441;Ангелина;27
5442;Агата;27
5443;Майя;27
5444;Ясмина;25
5445;Аделина;25
5446;Амелия;23
5447;Марьям;23
5448;Дарина;22
5449;Надежда;22
5450;Ирина;22
5451;Милена;22
5452;Елена;21
5453;Евгения;20
5454;Алия;19
5455;Сафия;19
5456;Мадина;18
5457;Элина;17
5458;Аиша;17
5459;Мия;17
5460;Зоя;16
5461;Фатима;15
5462;Пелагея;14
5463;Ариана;14
5464;Марьяна;13
5465;Оливия;13
5466;Марта;13
5467;Алисия;12
5468;Серафима;12
5469;Владислава;11
5470;Антонина;11
5471;Мила;10
5472;Амира;10
5473;Асия;10
5474;Наталья;10
5475;Марианна;10
5476;Лилия;10
5477;Светлана;10
5478;Мира;10
5479;Ярослава;10
5480;Карина;9
5481;Лея;9
5482;Айша;9
5483;Сумая;9
5484;Хадиджа;9
5485;Камила;9
5486;Марина;9
5487;Аврора;9
5488;Теона;9
5489;Малика;8
5490;Каролина;8
5491;Лада;8
5492;Любовь;8
5493;Сабина;8
5494;Эмма;8
5495;Аделя;8
5496;Лидия;7
5497;Олеся;7
5498;Айлин;7
5499;Раяна;7
5500;Николь;7
5501;Мария;236
5502;Анна;229
5503;Анастасия;216
5504;София;205
5505;Алиса;191
5506;Виктория;176
5507;Елизавета;175
5508;Полина;153
5509;Александра;150
5510;Варвара;131
5511;Екатерина;126
5512;Ева;125
5513;Ксения;114
5514;Дарья;114
5515;Вероника;113
5516;Арина;108
5517;Милана;90
5518;Ульяна;83
5519;Василиса;81
5520;Софья;72
5521;Валерия;68
5522;Алёна;64
5523;Маргарита;60
5524;Кира;59
5525;Таисия;55
5526;Мирослава;54
5527;Амина;52
5528;Вера;47
5529;Алина;42
5530;Сафия;39
5531;Ольга;39
5532;Злата;39
5533;Стефания;37
5534;Евгения;35
5535;Кристина;34
5536;Марьям;33
5537;Юлия;31
5538;Ангелина;31
5539;Агата;30
5540;Амелия;30
5541;Николь;30
5542;Эмилия;28
5543;Мия;28
5544;Диана;27
5545;Есения;27
5546;Яна;26
5547;Аделина;25
5548;Елена;24
5549;Ника;24
5550;Надежда;24
5551;Дарина;23
5552;Ирина;23
5553;Татьяна;21
5554;Марина;20
5555;Ариана;20
5556;Майя;19
5557;Мира;19
5558;Ясмина;18
5559;Самира;18
5560;Марьяна;18
5561;Алия;17
5562;Зоя;17
5563;Оливия;17
5564;Мелания;17
5565;Фатима;16
5566;Ярослава;15
5567;Мадина;14
5568;Марианна;14
5569;Амалия;13
5570;Малика;13
5571;Аиша;13
5572;Амира;13
5573;Агния;13
5574;Лилия;13
5575;Светлана;13
5576;Милена;13
5577;Нина;13
5578;Серафима;13
5579;Хадиджа;12
5580;Евангелина;12
5581;Любовь;12
5582;Лидия;11
5583;Альбина;11
5584;Айлин;11
5585;Владислава;10
5586;Лейла;10
5587;Раяна;10
5588;Антонина;10
5589;Камила;9
5590;Карина;8
5591;Лея;8
5592;Элина;8
5593;Пелагея;8
5594;Камилла;8
5595;Медина;8
5596;Аврора;8
5597;Теона;8
5598;Сабина;8
5599;Эмма;8
5600;Виолетта;7
5601;Мария;208
5602;Алиса;192
5603;Анна;182
5604;София;179
5605;Виктория;173
5606;Екатерина;162
5607;Анастасия;157
5608;Полина;155
5609;Варвара;149
5610;Елизавета;138
5611;Александра;125
5612;Арина;125
5613;Ева;121
5614;Ксения;108
5615;Дарья;105
5616;Вероника;101
5617;Милана;98
5618;Василиса;91
5619;Ульяна;75
5620;Валерия;72
5621;Софья;72
5622;Кира;64
5623;Вера;60
5624;Амина;60
5625;Мирослава;49
5626;Таисия;47
5627;Стефания;42
5628;Маргарита;42
5629;Алёна;42
5630;Алина;41
5631;Агата;36
5632;Есения;35
5633;Юлия;33
5634;Диана;33
5635;Эмилия;33
5636;Ангелина;30
5637;Аделина;29
5638;Татьяна;28
5639;Амелия;28
5640;Сафия;28
5641;Кристина;28
5642;Ольга;28
5643;Мия;26
5644;Злата;26
5645;Майя;24
5646;Ирина;24
5647;Николь;24
5648;Евгения;22
5649;Яна;21
5650;Марьям;21
5651;Оливия;21
5652;Нина;21
5653;Алия;19
5654;Ника;19
5655;Ярослава;19
5656;Лея;17
5657;Амира;16
5658;Самира;15
5659;Амалия;14
5660;Элина;14
5661;Медина;14
5662;Милена;14
5663;Елена;13
5664;Надежда;13
5665;Камилла;13
5666;Фатима;13
5667;Марина;13
5668;Аврора;13
5669;Дарина;12
5670;Зоя;12
5671;Евангелина;12
5672;Любовь;12
5673;Карина;11
5674;Малика;11
5675;Лидия;11
5676;Каролина;11
5677;Олеся;11
5678;Мадина;11
5679;Марьяна;11
5680;Асия;11
5681;Лилия;11
5682;Светлана;11
5683;Мира;11
5684;Ясмина;10
5685;Лейла;10
5686;Айлин;10
5687;Камила;10
5688;Раяна;10
5689;Теона;10
5690;Антонина;10
5691;Мелисса;10
5692;Анфиса;10
5693;Сумайя;9
5694;Агния;9
5695;Арууке;9
5696;Марта;9
5697;Аиша;8
5698;Пелагея;8
5699;Мила;8
5700;Наталья;8
5701;Мария;220
5702;София;208
5703;Алиса;195
5704;Анна;183
5705;Полина;160
5706;Виктория;158
5707;Анастасия;154
5708;Ксения;138
5709;Ева;133
5710;Елизавета;129
5711;Василиса;129
5712;Варвара;128
5713;Вероника;116
5714;Александра;113
5715;Дарья;113
5716;Арина;100
5717;Екатерина;99
5718;Милана;95
5719;Валерия;81
5720;Ульяна;79
5721;Софья;60
5722;Маргарита;52
5723;Алина;50
5724;Амина;47
5725;Кира;46
5726;Татьяна;45
5727;Вера;45
5728;Эмилия;45
5729;Алёна;42
5730;Таисия;39
5731;Мия;38
5732;Мирослава;37
5733;Диана;36
5734;Ясмина;33
5735;Кристина;33
5736;Ольга;33
5737;Агата;31
5738;Майя;31
5739;Марьям;31
5740;Юлия;30
5741;Яна;29
5742;Стефания;27
5743;Евгения;25
5744;Ангелина;25
5745;Ника;23
5746;Злата;23
5747;Елена;21
5748;Сафия;21
5749;Аиша;21
5750;Мелания;20
5751;Элина;19
5752;Есения;19
5753;Аделина;18
5754;Николь;17
5755;Амелия;16
5756;Надежда;16
5757;Ариана;16
5758;Айлин;15
5759;Дарина;14
5760;Оливия;14
5761;Аврора;14
5762;Амира;14
5763;Любовь;14
5764;Ярослава;14
5765;Серафима;14
5766;Каролина;13
5767;Зоя;13
5768;Фатима;13
5769;Мадина;13
5770;Нина;13
5771;Антонина;13
5772;Самира;12
5773;Камила;12
5774;Лидия;11
5775;Лейла;11
5776;Ирина;11
5777;Марина;11
5778;Эмма;11
5779;Алия;10
5780;Камилла;10
5781;Валентина;10
5782;Аглая;10
5783;Карина;9
5784;Амалия;9
5785;Айша;9
5786;Раяна;9
5787;Медина;9
5788;Марьяна;9
5789;Асия;9
5790;Марианна;9
5791;Светлана;9
5792;Милена;9
5793;Алисия;9
5794;Малика;8
5795;Мила;8
5796;Теона;8
5797;Владислава;7
5798;Мира;7
5799;Соня;7
5800;Саида;6
5801;Мария;225
5802;Анна;216
5803;София;196
5804;Алиса;181
5805;Ксения;166
5806;Виктория;159
5807;Полина;148
5808;Анастасия;143
5809;Александра;137
5810;Ева;129
5811;Елизавета;127
5812;Варвара;126
5813;Василиса;117
5814;Арина;108
5815;Екатерина;102
5816;Вероника;100
5817;Дарья;98
5818;Милана;95
5819;Валерия;75
5820;Ульяна;66
5821;Вера;57
5822;Софья;57
5823;Таисия;56
5824;Кира;50
5825;Алина;46
5826;Мирослава;41
5827;Диана;41
5828;Амина;41
5829;Алёна;37
5830;Эмилия;35
5831;Агата;33
5832;Кристина;33
5833;Есения;33
5834;Маргарита;30
5835;Сафия;30
5836;Татьяна;29
5837;Ника;29
5838;Юлия;28
5839;Стефания;27
5840;Ясмина;27
5841;Майя;26
5842;Ольга;26
5843;Ангелина;25
5844;Аделина;24
5845;Яна;23
5846;Николь;22
5847;Амелия;21
5848;Мия;21
5849;Агния;21
5850;Евгения;20
5851;Марьям;20
5852;Злата;19
5853;Аиша;18
5854;Оливия;18
5855;Нина;18
5856;Светлана;17
5857;Алия;16
5858;Владислава;16
5859;Надежда;16
5860;Ирина;16
5861;Аврора;15
5862;Елена;14
5863;Фатима;14
5864;Амира;14
5865;Мира;14
5866;Элина;13
5867;Ярослава;13
5868;Карина;12
5869;Дарина;12
5870;Малика;12
5871;Каролина;12
5872;Зоя;12
5873;Айлин;12
5874;Марьяна;12
5875;Алисия;12
5876;Серафима;12
5877;Олеся;11
5878;Камила;11
5879;Валентина;11
5880;Ариана;11
5881;Любовь;11
5882;Мелания;11
5883;Антонина;11
5884;Камилла;10
5885;Сабина;10
5886;Моника;10
5887;Самира;9
5888;Мадина;9
5889;Теона;9
5890;Милена;9
5891;Лея;8
5892;Раяна;8
5893;Марианна;8
5894;Регина;8
5895;Айша;7
5896;Лейла;7
5897;Марина;7
5898;Асия;7
5899;Наталья;7
5900;Станислава;7
5901;Мария;225
5902;Анна;222
5903;Алиса;188
5904;Полина;176
5905;Виктория;174
5906;София;164
5907;Анастасия;155
5908;Варвара;144
5909;Елизавета;144
5910;Александра;126
5911;Дарья;122
5912;Екатерина;119
5913;Ева;117
5914;Вероника;117
5915;Ксения;114
5916;Арина;105
5917;Милана;96
5918;Кира;91
5919;Василиса;85
5920;Софья;72
5921;Валерия;71
5922;Ульяна;68
5923;Вера;65
5924;Мирослава;62
5925;Алина;56
5926;Амина;56
5927;Алёна;48
5928;Маргарита;47
5929;Таисия;47
5930;Диана;42
5931;Юлия;40
5932;Кристина;40
5933;Ольга;40
5934;Евгения;39
5935;Ника;37
5936;Эмилия;37
5937;Стефания;36
5938;Сафия;34
5939;Яна;33
5940;Есения;33
5941;Ангелина;32
5942;Мия;32
5943;Марта;31
5944;Агата;29
5945;Амелия;27
5946;Дарина;27
5947;Ирина;24
5948;Татьяна;21
5949;Николь;21
5950;Алия;20
5951;Марина;20
5952;Марьям;20
5953;Злата;20
5954;Ясмина;19
5955;Зоя;19
5956;Аделина;19
5957;Майя;19
5958;Милена;19
5959;Елена;18
5960;Нина;18
5961;Каролина;17
5962;Аиша;17
5963;Карина;15
5964;Надежда;14
5965;Камилла;14
5966;Ариана;14
5967;Мелания;14
5968;Мелисса;14
5969;Малика;13
5970;Лидия;13
5971;Фатима;13
5972;Элина;12
5973;Айша;12
5974;Валентина;12
5975;Марьяна;12
5976;Оливия;12
5977;Асия;12
5978;Ярослава;12
5979;Антонина;12
5980;Айлин;11
5981;Раяна;11
5982;Марианна;11
5983;Мадина;10
5984;Любовь;10
5985;Мира;10
5986;Регина;10
5987;Эмма;10
5988;Амалия;9
5989;Юлиана;9
5990;Самира;9
5991;Мила;9
5992;Лилия;9
5993;Моника;9
5994;Олеся;8
5995;Медина;8
5996;Евангелина;8
5997;Аврора;8
5998;Амира;8
5999;Светлана;8
6000;Аделя;8
6001;Мария;246
6002;София;199
6003;Анна;198
6004;Виктория;171
6005;Алиса;170
6006;Дарья;151
6007;Полина;143
6008;Ева;139
6009;Екатерина;136
6010;Анастасия;134
6011;Варвара;131
6012;Арина;127
6013;Василиса;124
6014;Александра;122
6015;Вероника;115
6016;Ксения;108
6017;Елизавета;107
6018;Милана;89
6019;Валерия;79
6020;Софья;78
6021;Ульяна;69
6022;Вера;65
6023;Таисия;63
6024;Кира;63
6025;Кристина;56
6026;Ника;46
6027;Алина;46
6028;Маргарита;43
6029;Алёна;43
6030;Мирослава;41
6031;Юлия;40
6032;Ольга;39
6033;Есения;39
6034;Амина;38
6035;Диана;35
6036;Аделина;34
6037;Стефания;31
6038;Эмилия;30
6039;Марьям;30
6040;Яна;29
6041;Майя;29
6042;Ангелина;28
6043;Агата;25
6044;Сафия;25
6045;Ирина;24
6046;Мия;24
6047;Евгения;23
6048;Николь;23
6049;Злата;23
6050;Татьяна;21
6051;Алия;21
6052;Дарина;19
6053;Елена;18
6054;Светлана;17
6055;Амелия;16
6056;Лидия;16
6057;Зоя;15
6058;Марина;15
6059;Агния;15
6060;Нина;15
6061;Элина;14
6062;Ясмина;14
6063;Ариана;14
6064;Оливия;14
6065;Надежда;13
6066;Амира;13
6067;Айлин;12
6068;Марьяна;12
6069;Мелания;12
6070;Муслима;12
6071;Марта;12
6072;Аиша;11
6073;Фатима;11
6074;Мадина;11
6075;Теона;11
6076;Камила;10
6077;Марианна;10
6078;Мира;10
6079;Милена;10
6080;Тамара;10
6081;Мелисса;10
6082;Каролина;9
6083;Альбина;9
6084;Сафина;9
6085;Ярослава;9
6086;Серафима;9
6087;Карина;8
6088;Малика;8
6089;Пелагея;8
6090;Камилла;8
6091;Раяна;8
6092;Аврора;8
6093;Сабина;8
6094;Адель;8
6095;Регина;8
6096;Адриана;8
6097;Эмма;8
6098;Аруузат;8
6099;Мишель;8
6100;Амалия;7
6101;Мария;222
6102;София;217
6103;Анна;192
6104;Виктория;184
6105;Полина;160
6106;Александра;155
6107;Алиса;149
6108;Елизавета;146
6109;Анастасия;146
6110;Арина;133
6111;Ева;128
6112;Дарья;127
6113;Варвара;126
6114;Василиса;122
6115;Вероника;120
6116;Милана;115
6117;Екатерина;104
6118;Ксения;102
6119;Майя;80
6120;Таисия;78
6121;Валерия;72
6122;Ульяна;64
6123;Софья;64
6124;Кира;58
6125;Ника;57
6126;Вера;57
6127;Амина;55
6128;Мирослава;52
6129;Алёна;51
6130;Алина;51
6131;Диана;51
6132;Кристина;46
6133;Стефания;41
6134;Мия;39
6135;Ольга;37
6136;Есения;37
6137;Маргарита;36
6138;Сафия;34
6139;Марьям;34
6140;Юлия;32
6141;Ангелина;32
6142;Эмилия;32
6143;Николь;31
6144;Амелия;30
6145;Дарина;25
6146;Татьяна;24
6147;Агата;23
6148;Ясмина;23
6149;Аделина;23
6150;Евгения;22
6151;Алия;20
6152;Яна;20
6153;Элина;20
6154;Ирина;20
6155;Амира;19
6156;Самира;18
6157;Елена;17
6158;Зоя;17
6159;Марина;17
6160;Злата;17
6161;Ариана;17
6162;Светлана;17
6163;Нина;17
6164;Фатима;16
6165;Айлин;16
6166;Карина;15
6167;Мира;15
6168;Аиша;14
6169;Надежда;14
6170;Раяна;14
6171;Аврора;14
6172;Милена;14
6173;Асия;13
6174;Оливия;12
6175;Лилия;12
6176;Теона;12
6177;Ярослава;12
6178;Аглая;12
6179;Каролина;11
6180;Мадина;11
6181;Любовь;11
6182;Лия;11
6183;Сабина;11
6184;Антонина;11
6185;Лея;10
6186;Амалия;10
6187;Малика;10
6188;Камилла;10
6189;Олеся;10
6190;Медина;10
6191;Алисия;10
6192;Альбина;9
6193;Камила;9
6194;Мелания;9
6195;Марта;9
6196;Лидия;8
6197;Аниса;8
6198;Мила;8
6199;Агния;8
6200;Марианна;8
6201;София;241
6202;Мария;220
6203;Анна;198
6204;Алиса;185
6205;Виктория;167
6206;Александра;154
6207;Анастасия;153
6208;Ева;144
6209;Ксения;143
6210;Елизавета;137
6211;Полина;136
6212;Варвара;135
6213;Вероника;128
6214;Дарья;123
6215;Милана;122
6216;Валерия;111
6217;Екатерина;109
6218;Арина;99
6219;Василиса;89
6220;Ульяна;82
6221;Софья;80
6222;Кира;75
6223;Таисия;61
6224;Вера;61
6225;Алёна;59
6226;Мирослава;50
6227;Алина;49
6228;Есения;49
6229;Кристина;48
6230;Амина;47
6231;Маргарита;46
6232;Диана;45
6233;Эмилия;44
6234;Сафия;43
6235;Майя;43
6236;Ангелина;39
6237;Евгения;36
6238;Юлия;36
6239;Ника;36
6240;Яна;35
6241;Ольга;34
6242;Татьяна;33
6243;Агата;33
6244;Аиша;28
6245;Мия;28
6246;Амелия;27
6247;Дарина;27
6248;Елена;25
6249;Николь;25
6250;Алия;24
6251;Элина;23
6252;Злата;23
6253;Стефания;22
6254;Марьям;21
6255;Оливия;21
6256;Ясмина;20
6257;Айлин;20
6258;Надежда;19
6259;Ариана;19
6260;Светлана;19
6261;Мадина;18
6262;Аделина;17
6263;Амира;16
6264;Ярослава;16
6265;Малика;15
6266;Нина;15
6267;Евдокия;15
6268;Ирина;14
6269;Аврора;14
6270;Марьяна;13
6271;Мелания;13
6272;Сабина;13
6273;Амалия;12
6274;Каролина;12
6275;Самира;12
6276;Мира;12
6277;Карина;11
6278;Лея;11
6279;Лидия;11
6280;Камилла;11
6281;Мила;11
6282;Агния;11
6283;Теона;11
6284;Милена;11
6285;Алисия;11
6286;Эмма;11
6287;Дария;11
6288;Раяна;10
6289;Асия;10
6290;Аниса;9
6291;Анжелика;9
6292;Камила;9
6293;Любовь;9
6294;Наталья;9
6295;Альфия;9
6296;Лилия;9
6297;Антонина;9
6298;Регина;9
6299;Тея;9
6300;Айша;8
6301;Мария;262
6302;Анна;247
6303;София;243
6304;Алиса;199
6305;Полина;194
6306;Виктория;167
6307;Варвара;166
6308;Елизавета;162
6309;Анастасия;157
6310;Вероника;153
6311;Александра;151
6312;Ева;130
6313;Милана;125
6314;Дарья;125
6315;Василиса;118
6316;Ксения;114
6317;Екатерина;107
6318;Валерия;101
6319;Арина;100
6320;Ульяна;85
6321;Кира;77
6322;Вера;73
6323;Софья;66
6324;Мирослава;63
6325;Кристина;62
6326;Диана;61
6327;Юлия;58
6328;Алина;57
6329;Таисия;54
6330;Амина;53
6331;Ольга;51
6332;Маргарита;50
6333;Стефания;49
6334;Алёна;48
6335;Ангелина;47
6336;Агата;39
6337;Сафия;38
6338;Майя;38
6339;Эмилия;37
6340;Евгения;34
6341;Марьям;32
6342;Есения;32
6343;Злата;31
6344;Татьяна;29
6345;Яна;29
6346;Ника;28
6347;Мия;26
6348;Аделина;25
6349;Аиша;24
6350;Николь;24
6351;Алия;22
6352;Амелия;22
6353;Аврора;22
6354;Дарина;21
6355;Фатима;20
6356;Ариана;20
6357;Надежда;19
6358;Оливия;18
6359;Любовь;18
6360;Нина;18
6361;Елена;17
6362;Сумая;17
6363;Раяна;17
6364;Марина;17
6365;Лея;16
6366;Ирина;16
6367;Милена;16
6368;Элина;15
6369;Ясмина;15
6370;Лидия;15
6371;Камилла;15
6372;Ярослава;15
6373;Зоя;14
6374;Мадина;14
6375;Агния;14
6376;Мелисса;14
6377;Карина;13
6378;Айлин;13
6379;Наталья;13
6380;Антонина;13
6381;Серафима;13
6382;Амалия;12
6383;Малика;12
6384;Самира;12
6385;Марьяна;12
6386;Мелания;12
6387;Лилия;12
6388;Эмма;12
6389;Каролина;11
6390;Олеся;11
6391;Камила;11
6392;Асия;11
6393;Мира;11
6394;Пелагея;10
6395;Валентина;10
6396;Марианна;10
6397;Светлана;10
6398;Алисия;10
6399;Марта;10
6400;Владислава;9
6401;Мария;278
6402;Анна;228
6403;Алиса;227
6404;София;220
6405;Виктория;200
6406;Елизавета;177
6407;Ева;171
6408;Дарья;166
6409;Анастасия;159
6410;Вероника;154
6411;Александра;150
6412;Варвара;138
6413;Арина;137
6414;Полина;132
6415;Василиса;131
6416;Екатерина;129
6417;Ксения;123
6418;Милана;96
6419;Валерия;92
6420;Кира;81
6421;Вера;67
6422;Амина;66
6423;Мирослава;65
6424;Софья;64
6425;Таисия;63
6426;Алина;63
6427;Ульяна;62
6428;Маргарита;53
6429;Диана;52
6430;Алёна;50
6431;Эмилия;48
6432;Кристина;47
6433;Юлия;46
6434;Стефания;45
6435;Марьям;36
6436;Есения;36
6437;Ангелина;34
6438;Николь;34
6439;Евгения;33
6440;Агата;33
6441;Сафия;33
6442;Ольга;32
6443;Яна;30
6444;Майя;30
6445;Мия;30
6446;Ника;29
6447;Татьяна;27
6448;Аделина;26
6449;Нина;26
6450;Марина;25
6451;Злата;25
6452;Елена;24
6453;Амелия;24
6454;Ясмина;24
6455;Аиша;22
6456;Алия;21
6457;Дарина;21
6458;Надежда;20
6459;Милена;20
6460;Ариана;19
6461;Амира;19
6462;Элина;18
6463;Фатима;18
6464;Малика;17
6465;Раяна;17
6466;Оливия;17
6467;Карина;16
6468;Ирина;16
6469;Аврора;16
6470;Мира;16
6471;Эмма;16
6472;Мелания;15
6473;Наталья;15
6474;Айлин;14
6475;Медина;14
6476;Дария;14
6477;Камилла;13
6478;Теона;13
6479;Светлана;13
6480;Адель;13
6481;Хадижа;13
6482;Лидия;12
6483;Каролина;12
6484;Мила;12
6485;Асия;12
6486;Любовь;12
6487;Лия;12
6488;Лейла;11
6489;Ярослава;11
6490;Серафима;11
6491;Валентина;10
6492;Мадина;10
6493;Сабина;10
6494;Алисия;10
6495;Антонина;10
6496;Амалия;9
6497;Сумая;9
6498;Камила;9
6499;Марьяна;9
6500;Евангелина;9
6501;Анна;218
6502;София;205
6503;Мария;196
6504;Алиса;174
6505;Елизавета;172
6506;Виктория;162
6507;Ева;155
6508;Александра;134
6509;Дарья;134
6510;Варвара;133
6511;Полина;129
6512;Вероника;112
6513;Анастасия;112
6514;Василиса;109
6515;Ксения;107
6516;Екатерина;103
6517;Милана;85
6518;Арина;85
6519;Валерия;80
6520;Кира;73
6521;Вера;73
6522;Софья;72
6523;Алина;61
6524;Амина;53
6525;Таисия;49
6526;Эмилия;48
6527;Есения;48
6528;Мирослава;47
6529;Маргарита;47
6530;Ульяна;46
6531;Диана;43
6532;Алёна;42
6533;Аделина;40
6534;Мия;38
6535;Николь;36
6536;Кристина;35
6537;Сафия;34
6538;Ольга;33
6539;Ника;32
6540;Ангелина;30
6541;Майя;29
6542;Яна;27
6543;Агата;26
6544;Стефания;25
6545;Евгения;25
6546;Юлия;25
6547;Ясмина;25
6548;Марьям;24
6549;Амелия;23
6550;Татьяна;22
6551;Элина;21
6552;Светлана;21
6553;Аиша;20
6554;Фатима;20
6555;Нина;20
6556;Надежда;19
6557;Алия;18
6558;Дарина;18
6559;Самира;17
6560;Оливия;17
6561;Злата;16
6562;Ариана;16
6563;Мира;16
6564;Раяна;15
6565;Амира;15
6566;Асия;15
6567;Милена;15
6568;Аниса;13
6569;Ирина;13
6570;Карина;12
6571;Любовь;12
6572;Лилия;12
6573;Антонина;12
6574;Айша;11
6575;Зоя;11
6576;Мадина;11
6577;Аврора;11
6578;Теона;11
6579;Серафима;11
6580;Елена;10
6581;Каролина;10
6582;Валентина;10
6583;Марьяна;10
6584;Наталья;10
6585;Марианна;10
6586;Аглая;10
6587;Малика;9
6588;Лидия;9
6589;Лиана;9
6590;Айлин;9
6591;Мелания;9
6592;Альфия;9
6593;Алисия;9
6594;Ярослава;9
6595;Регина;9
6596;Эмма;9
6597;Дария;9
6598;Амалия;8
6599;Лейла;8
6600;Мила;8
6601;Анна;228
6602;Мария;225
6603;София;219
6604;Алиса;181
6605;Виктория;172
6606;Ева;151
6607;Полина;143
6608;Елизавета;141
6609;Анастасия;140
6610;Александра;137
6611;Варвара;129
6612;Ксения;123
6613;Василиса;122
6614;Вероника;122
6615;Екатерина;118
6616;Арина;115
6617;Дарья;107
6618;Милана;85
6619;Софья;76
6620;Ульяна;75
6621;Кира;75
6622;Мирослава;66
6623;Вера;63
6624;Таисия;60
6625;Есения;56
6626;Валерия;53
6627;Алина;51
6628;Амина;45
6629;Эмилия;45
6630;Алёна;42
6631;Диана;42
6632;Злата;39
6633;Агата;36
6634;Ольга;36
6635;Маргарита;35
6636;Сафия;34
6637;Майя;34
6638;Евгения;33
6639;Мия;33
6640;Кристина;31
6641;Алия;30
6642;Ника;30
6643;Аиша;30
6644;Стефания;29
6645;Аделина;29
6646;Яна;27
6647;Юлия;27
6648;Амелия;25
6649;Ангелина;23
6650;Николь;23
6651;Оливия;22
6652;Надежда;21
6653;Татьяна;20
6654;Марьям;20
6655;Мира;20
6656;Елена;19
6657;Ирина;18
6658;Ясмина;16
6659;Фатима;16
6660;Раяна;16
6661;Марина;16
6662;Элина;15
6663;Дарина;14
6664;Светлана;14
6665;Карина;13
6666;Лидия;13
6667;Ариана;13
6668;Амира;13
6669;Теона;13
6670;Антонина;13
6671;Сумая;12
6672;Самира;12
6673;Аврора;12
6674;Милена;12
6675;Алисия;12
6676;Мадина;11
6677;Марьяна;11
6678;Асия;11
6679;Владислава;10
6680;Амалия;10
6681;Малика;10
6682;Пелагея;10
6683;Лейла;10
6684;Любовь;10
6685;Мелания;10
6686;Альфия;10
6687;Нина;10
6688;Ярослава;10
6689;Мелисса;10
6690;Айлин;9
6691;Сабрина;9
6692;Марта;9
6693;Анфиса;9
6694;Камила;8
6695;Мила;8
6696;Агния;8
6697;Марианна;8
6698;Лилия;8
6699;Муслима;8
6700;Эмма;8
6701;Анна;218
6702;Мария;192
6703;София;176
